173.9495,47.27804,17378.44,17.0339,177.2162,2285.732,926.8358
4.185672,178.1139,131.3028,15021.69,233.59,1478.65,46.9589
.1977461,6.851967,8.367868,.1431317,4638.751,35.05148,21.69513
310.8214,7153.792,7787.911,3991.859,737.7768,76842.27,2797.031
14.44188,159.145,186.4735,14.24921,261.4621,3817.507,12837.5
43556.48,143.2081,880.0306,3.737654,226.817,1698.817,907.2618
67.41482,221150.9,4034.96,64.0998,5677.507,8006.867,3994.035
288.4117,950.2803,459500.3,84.65066,1606.01,26124.16,4031.197
6.283832,134.9393,1099.024,42051.15,363.0859,1262.818,634.3798
3.749803,668.8303,134.0046,2.672822,150511.6,1198.852,517.8484
1052.035,5491.689,26809.92,206.7126,9783.964,469430.3,24039.05
145.084,1182.775,2356.24,64.56246,2634.136,14889.91,321846.5
19634.31,.723158,258.5066,.070272,183.6249,816.4085,461.7457
2.034285,85605.77,101.5673,3.042169,116.8271,918.2035,84.12492
321.5116,938.8783,300303.5,119.7989,1968.311,14438.51,10779.76
.264561,1.182339,24.77182,14428.34,1.07657,181.9839,30.59377
.6596876,57.02828,17.28723,.2045499,96309.98,520.4313,70.63978
384.2212,491.0036,5675.858,79.66331,638.6513,217343.3,6968.711
12.53469,160.2072,1240.22,13.39296,1118.937,3191.217,132592.8
19454.6,31.39271,140.4128,4.651098,16.2646,1083.062,368.0034
950.2181,261617.8,14404.74,1723.654,9048.33,39091.44,14093.46
308.2395,2145.269,145151.6,275.9,998.6121,26101.35,3841.911
229.4109,315.1574,5029.611,45326.69,180.5825,5772.416,3358.759
15.5386,3880.807,764.3943,45.53051,18737.28,2787.978,680.9626
1173.353,10384.56,32018.5,1057.979,2226.972,169410.8,22065
162.0645,934.7522,1458.662,84.20078,345.5851,11516.07,127589.8
17862.68,2.738551,91.43762,1.175707,8.672465,147.0742,80.95872
268.2326,82796.92,26495.66,60.91768,12709.38,29955.29,21968.94
83.49806,766.1794,139895.2,53.50112,1537.832,16112.62,2767.341
18.68787,22.01146,4316.935,7208.656,125.2393,1796.155,2779.713
.5148724,186.7332,56.08448,.5678736,34878.07,209.2127,68.94479
134.999,926.0289,33245.59,78.12138,1741.868,118356.4,32715.73
29.27817,104.1836,527.9269,29.68866,206.9594,2021.743,90964.55
10198.38,647.0446,1681.667,17.48585,58.97059,1161.554,902.9807
323.1332,69651.94,13379.98,160.4891,4239.792,14329.75,19224.96
70.08772,1188.296,68945.69,196.1368,1571.734,11664.08,3198.7
1.58211,221.6904,2212.941,4247.951,26.99717,631.3118,366.22
.3524557,115.9754,29.75937,.5130893,5935.185,144.8484,19.81727
174.9475,2492.915,14723.11,262.0672,1039.475,52162.9,3362.011
13.95779,403.9126,377.7326,12.32485,143.8353,1405.202,12358.97
9612.64,214.8983,1720.963,1.600956,129.0049,1146.822,1791.765
59.96543,115178.7,11441.33,202.4776,3606.21,11344.85,18752
147.7413,781.7046,170824.5,178.2834,1988.538,22631.6,5034.035
1.730223,2.056962,366.0518,6194.145,4.165625,220.4848,186.3517
19.53194,211.8563,162.0178,10.28989,25502.78,426.2331,300.5208
138.3583,2222.184,18718.14,418.6848,9327.062,131790.7,29876.51
38.0362,633.3915,1620.836,35.10973,547.9908,8020.544,268431.3
37154.63,559.788,1518.108,3.274317,129.9072,1869.84,928.8559
48.74088,143461,2710.87,321.3449,818.401,4540.336,3985.019
649.4559,3088.256,547131.6,1009.317,806.455,31488.03,5183.958
.6799233,12.37118,175.6277,16294.28,1.320278,588.7142,82.5072
21.55484,1767.739,264.1678,32.55305,162848.7,1962.59,646.6208
593.1797,6649.934,11633.69,1271.771,1753.771,300622.1,19263.34
384.1411,3490.949,4432.965,449.891,1385.937,19161.5,430034.4
128506.6,450.3959,2199.518,106.756,168.8405,7600.202,1942.889
1780.839,617820.4,17941.01,4858.86,9985.411,41484.27,19669.9
7331.543,17098.88,639715.9,4268.189,14207.13,183888.2,70974.59
510.3194,1482.813,4372.103,97792.36,443.588,11632.62,2848.771
590.7534,24738.79,12570.95,970.5944,298637.6,43000.82,14010.4
10240.25,75934.99,108024.4,11615.78,18605,688144.4,79206.36
6197.156,14040.9,54785.18,2944.393,11280.88,101132.2,708032.3
19414.4,11.76909,347.401,8.506712,7.574808,1181.592,1246.992
191.2019,270585.9,6102.954,534.8676,2059.554,11740.21,4702.386
359.9451,1304.733,308580.6,417.8175,819.5501,19689.85,6005.336
13.63237,59.28479,783.1845,31685.53,25.09255,1149.9,733.6907
20.15079,1625.619,796.0193,51.78094,63251.62,4835.296,779.6835
175.4708,2035.192,6813.836,316.1849,1517.964,277004.3,8762.337
130.2573,563.8409,2105.171,89.96861,541.2779,6254.208,128893.5
33309.93,388.3358,1683.818,124.5751,221.2194,4373.043,2650.807
334.3286,434178.7,7196.063,1493.795,1560.271,24692.85,4646.118
716.3235,4207.707,185197,2159.605,481.5699,37051.44,7277.208
33.64617,462.8758,2233.592,51550.18,243.4532,4322.373,1255.583
98.4418,7383.804,847.0523,851.0469,142493.4,22181.49,1679.624
609.9424,10871.1,33049.82,3299.313,4979.12,320808.8,17389.58
184.4381,1252.604,2216.322,538.0068,403.8017,14368.67,148007.7
6250.972,132.5125,1660.493,4.145182,808.7174,3143.341,897.0832
99.30667,222756.3,4234.05,997.7903,2096.892,12266.73,1921.331
580.3083,5483.356,85786.48,1409.015,1983.47,20750.97,6721.435
6.265109,907.4144,423.4568,14024.75,114.6695,6844.172,129.5182
21.12361,6080.589,1400.909,67.46254,45700.38,10838.18,835.8494
2806.42,30423.41,59266.51,16461.75,19259.82,127529.1,43032.71
190.429,2647.944,8328.184,700.9759,1743.137,20945.29,108755.2
34377.73,21.82477,323.8166,5.873311,10.59903,1215.437,429.8474
380.8007,175041,12455.23,1118.422,3412.269,17387.24,12162.71
961.944,2762.15,550267.1,803.6926,1190.214,37230.7,7124.415
21.64621,24.59902,1290.758,42423.34,99.61034,2098.128,705.2484
138.0278,2622.102,1720.607,154.0462,104825.1,4610.556,2530.934
363.377,3118.913,17272.74,714.2021,3228.361,273297.1,18450.66
244.7614,955.6337,5456.178,118.6282,944.6851,16111.74,319795.5
56719.3,113.0389,2284.334,23.18484,35.55251,11886.97,1548.506
156.9591,246698.8,3232.083,230.7638,2108.739,13336.78,5365.739
3042.934,12078.93,477910.9,1023.78,9105.104,116718.6,44924.98
29.60371,18.01227,1355.764,28794.16,48.8682,2259.823,639.5833
934.2922,9332.061,27264.75,553.0718,280225.2,70916.23,56837.11
5015.583,4191.86,41083.62,1111.526,4225.426,356677.3,120531.5
709.1064,2230.902,13566.37,187.1645,1930.798,87542.41,463024.8
9296.508,31.7848,946.9413,8.81827,2.522202,2350.386,1887.285
281.5707,74145.52,4100.819,446.0121,1649.609,9560.93,2189.392
2234.112,7287.707,194352.1,3611.351,1438.321,42210.59,19531.46
5.560595,1.308617,458.051,17675.19,2.45461,1455.626,62.94569
348.3954,891.6169,4928.081,203.5822,27339.28,6472.958,5875.628
342.0499,1485.922,24734.9,1505.699,1188.934,89766.95,16478.42
3810.423,6319.835,32833.19,6458.22,7633.122,39545.16,174235.3
48383.39,30.67072,310.9381,7.945254,3.64402,2467.036,370.4539
2765.682,222764.5,71742.21,7036.217,22152.03,82987.32,91361.8
890.7908,10569.99,180955.5,2308.762,2106.656,69155.48,11558.85
37.2062,117.0733,578.2244,21464.99,11.30205,889.7975,317.5475
201.2523,35039.21,15328.94,391.4556,289433.4,36164.96,14698.19
3251.47,149849.8,69161.79,5053.584,31421.89,209698.6,121029.2
1566.392,12518.44,18815.45,1185.175,5479.81,55151.05,411894.5
38601.4,245.6425,2115.294,122.7255,75.56429,8357.31,3116.46
3024.579,654081.9,51430.66,5529.147,23021.92,83936.2,53344.51
8924.645,44299.96,938216.5,11998.83,13533.72,270988.4,79248.27
146.8516,476.9516,2960.763,91186.47,217.9669,5481.464,2322.581
1670.405,48836.42,31197.43,2713.554,206300.4,78583.05,40899.93
3393.488,72029.06,101558.8,6859.305,22871,509993.7,120859.8
5268.269,17408.22,48283.42,2848.349,13025.17,145448.2,781990.4
19399.08,4.614466,114.3763,2.339668,12.75775,233.0451,174.6851
377.0927,122318.8,26299.01,323.827,5673.386,14859.2,32619.08
146.1356,1313.069,238895.2,621.8679,1597.719,20889.31,13987.58
24.46589,1650,2685.968,35696.39,450.0662,6571.139,5681.915
12.37797,1299.634,1775.017,37.23415,70887.94,2419.91,1920.187
129.8196,2475.977,14851.69,2745.562,2034.103,171822.2,21764.02
128.7804,716.9454,6011.206,716.6281,1264.7,10712.68,77691.7
