0,1.8,.659972,0,6.9145,0,.087
0,1.8,.98663,0,2.34,0,.0595
0,.89333333,.483374,0,.4205714,0,.05925
0,.67,.115259,0,.2982561,0,.1452727
0,.57216667,0,0,7.209,0,.2152727
0,1.01,.359946,0,1.1118,0,.1225
0,.275,0,0,0,0,.056
0,.33558824,.144185,0,.0665926,0,.126
0,.18333333,.28131,0,.2823333,0,.0524286
0,.43591304,.041165,0,.2180714,0,.094186
0,.74545455,.875249,0,1.880227,0,.32895
0,.471,.003333,0,2.125,0,.0988333
0,.5311,.023967,0,.082375,0,.053375
0,.68157895,.739049,0,.1302222,0,.16136
0,.6826,.302146,0,.1277059,0,.1154444
0,.74230769,.141314,0,.1364839,0,.1064615
0,.69824576,.240706,0,.3138475,0,.1746318
0,1.4913889,.620838,0,.25285,0,.5217333
0,.90327511,.164104,0,.0845925,0,.5524305
0,1.1951972,.20127,0,.1329318,0,.635803
0,.67973684,.152966,0,.5926667,0,.36425
0,.4801453,.125922,0,.0839167,0,.2643603
0,.33595238,.145829,0,.0342326,0,.2175372
0,.43924069,.146471,0,.0499986,0,.2996036
0,.54139344,.148338,0,.0426308,0,.3524497
0,.2061236,.107708,0,.0449071,0,.2035699
0,.23284615,.075828,0,.0505929,0,.2055409
0,.57810976,.158621,0,.0424835,0,.3376122
0,.88411765,.221611,0,0,0,.1611429
0,.35130769,.136945,0,0,0,.2715
0,.51281818,.171558,0,0,0,.3100319
0,.4296968,.143051,0,.076439,0,.3179775
0,.84339623,.159259,0,.0542872,0,.40536
